@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {highlights,background}

@DATA
0.122971,0.018152,3.157676,0.288629,0.243476,1.221231,0.005691,0.183575,-29.222426,0.954595,0.001630,0.391693,0.063659,0.078869,0.024819,0.154249,0.057502,0.101686,0.036606,0.143536,-0.041418,0.014421,0.003279,0.048581,0.003864,0.009209,0.004661,0.054952,0.002036,0.003681,0.007782,0.066613,0.005371,0.035230,0.058461,0.010683,0.178111,0.064470,0.026603,0.373094,0.003322,0.111419,2.462291,0.556424,0.539838,0.390200,0.312690,0.258693,0.224841,0.224769,0.241166,0.174817,0.190664,0.188345,0.190819,0.015436,0.003862,0.047063,0.003817,0.009927,0.005686,0.041450,0.002186,0.004133,0.009202,0.032988,0.007386,0.012745,background
0.091331,0.034482,3.132131,0.205897,0.231817,0.842987,0.006826,0.128734,-24.614947,1.894981,0.140265,0.606539,0.022418,0.316811,0.191466,0.058824,-0.051208,0.095072,0.124868,0.093718,0.054760,0.007740,0.001351,0.040495,0.005250,0.031680,0.007152,0.082564,0.003397,0.003710,0.014663,0.066880,0.004116,0.034174,0.022289,0.014468,0.136191,0.036672,0.019906,0.209700,0.003485,0.038814,2.708701,0.383618,0.188858,0.247766,0.188617,0.171526,0.143441,0.186340,0.175092,0.179513,0.164996,0.131714,0.155120,0.006478,0.000985,0.026189,0.004122,0.021996,0.005847,0.054802,0.003241,0.003122,0.012540,0.038541,0.003414,0.009416,background
0.158001,0.024665,3.171049,0.223074,0.183026,1.452553,0.006901,0.276601,-23.177949,1.382004,-0.490323,-0.128145,-0.471269,0.265112,-0.063119,-0.021833,0.075678,0.075245,0.125693,0.066685,-0.036460,0.010884,0.005175,0.012184,0.022796,0.009631,0.010356,0.006802,0.006391,0.014576,0.023857,0.014143,0.010124,0.012252,0.079109,0.021703,0.138147,0.080626,0.039223,0.478107,0.003192,0.151235,1.006302,0.641792,0.568842,0.464732,0.397374,0.303703,0.289447,0.260037,0.222264,0.214605,0.212424,0.206931,0.189797,0.010177,0.005993,0.010507,0.017238,0.008989,0.008099,0.005696,0.010124,0.009394,0.020093,0.013754,0.008472,0.005725,background
0.162977,0.030745,3.136869,0.240661,0.198122,1.521537,0.006639,0.294953,-22.874693,1.123998,-0.420368,-0.016949,-0.370261,0.107349,-0.045202,0.087620,0.057336,0.088163,0.075616,0.101414,-0.011949,0.009442,0.005413,0.042145,0.013524,0.007821,0.009342,0.051686,0.003175,0.009715,0.009414,0.015283,0.008834,0.022693,0.079461,0.021425,0.194783,0.064705,0.029465,0.480130,0.003881,0.136007,0.775832,0.456745,0.507729,0.393695,0.401324,0.261686,0.290291,0.219232,0.214345,0.197032,0.177043,0.213982,0.195067,0.008886,0.005910,0.031794,0.011581,0.007896,0.009297,0.050959,0.003675,0.007786,0.007586,0.015192,0.009062,0.013739,background
0.123833,0.025349,3.135245,0.190554,0.173253,1.098341,0.007385,0.213079,-23.595918,1.697552,-0.552967,-0.212756,-0.429931,0.484334,0.047597,0.126107,-0.085558,0.098834,0.135568,0.152127,0.066559,0.007346,0.002872,0.028828,0.016284,0.014359,0.013508,0.023693,0.005542,0.012344,0.012350,0.033614,0.008686,0.017897,0.069375,0.019611,0.148683,0.065268,0.027926,0.535972,0.003777,0.130475,1.002144,0.637634,0.545670,0.459080,0.328686,0.286095,0.277021,0.244250,0.248870,0.260644,0.218324,0.182911,0.177308,0.009062,0.002524,0.024299,0.014975,0.013268,0.015606,0.018446,0.004189,0.010520,0.008819,0.033628,0.008413,0.010527,background
0.110615,0.027684,3.145973,0.192108,0.187847,1.015566,0.010928,0.205366,-23.446985,1.887361,-0.094038,0.122201,-0.354932,0.301859,0.187219,0.121997,0.087997,0.037399,0.173513,0.136654,-0.012278,0.010413,0.006005,0.032541,0.014210,0.010019,0.011530,0.051625,0.002508,0.009071,0.013258,0.060110,0.004670,0.027689,0.071324,0.015891,0.107205,0.071850,0.041715,0.516229,0.006537,0.151000,0.806302,0.591825,0.624971,0.439530,0.438064,0.300974,0.312747,0.307297,0.275019,0.216697,0.257611,0.208876,0.204088,0.012021,0.009064,0.025918,0.020847,0.010536,0.015703,0.041274,0.002767,0.011646,0.014447,0.044354,0.005831,0.012676,background
0.141167,0.018561,3.152113,0.220790,0.206548,1.279641,0.006477,0.258034,-23.516087,1.581851,-0.067235,0.222537,-0.303360,0.356489,0.096940,0.069259,0.115301,0.140668,0.061555,0.076227,0.052554,0.010048,0.005258,0.033032,0.012492,0.012851,0.009407,0.056108,0.004023,0.008111,0.015888,0.040905,0.007631,0.023375,0.061722,0.013874,0.105040,0.056868,0.032242,0.429737,0.002747,0.110893,0.887954,0.451889,0.537854,0.346298,0.356382,0.307806,0.279518,0.230485,0.222708,0.204991,0.225399,0.185950,0.195813,0.010380,0.006619,0.024101,0.011993,0.012044,0.011104,0.047241,0.003932,0.008379,0.012861,0.031406,0.008813,0.011656,background
0.123471,0.027987,3.191500,0.219597,0.226226,1.162878,0.005421,0.200266,-22.563110,1.734106,-0.145850,0.331665,-0.047588,0.213982,0.099514,0.165039,0.097409,0.088026,-0.044756,0.071716,-0.012077,0.008750,0.004751,0.051416,0.017141,0.016118,0.007072,0.038013,0.002664,0.008190,0.015833,0.051594,0.004176,0.023399,0.034023,0.009776,0.061266,0.033381,0.020245,0.307494,0.001866,0.082198,0.505084,0.318645,0.402924,0.324364,0.282509,0.236316,0.234822,0.253424,0.182803,0.190764,0.170172,0.189738,0.169301,0.005929,0.004650,0.027749,0.013452,0.012274,0.004757,0.025854,0.002853,0.006945,0.011826,0.037148,0.003813,0.008965,background
0.122942,0.035523,3.206762,0.208706,0.205669,1.331824,0.005772,0.213012,-22.137819,1.375401,-0.203752,0.554082,-0.161732,0.157408,0.050332,0.192701,0.208091,0.062241,-0.010186,-0.003450,-0.006649,0.009365,0.008122,0.055277,0.011548,0.017023,0.011342,0.036802,0.002795,0.008228,0.013437,0.029632,0.006518,0.022110,0.021071,0.012094,0.068661,0.022528,0.021484,0.219998,0.002315,0.045256,0.500237,0.341709,0.438597,0.302518,0.329369,0.261269,0.253024,0.205816,0.199625,0.247979,0.205968,0.201066,0.180412,0.008681,0.011841,0.033073,0.012518,0.012538,0.014224,0.027495,0.003261,0.009290,0.011419,0.021266,0.007387,0.008476,background
0.131182,0.016778,3.147402,0.218067,0.213512,1.285232,0.004841,0.222936,-23.355151,1.538418,-0.193312,0.386110,-0.081241,0.169116,0.101020,0.049771,0.065927,0.145407,-0.005999,0.202331,0.043659,0.013747,0.006418,0.061946,0.009754,0.014169,0.008618,0.051166,0.003174,0.008287,0.012653,0.029442,0.005932,0.023241,0.043704,0.008789,0.085672,0.044204,0.027613,0.345731,0.001678,0.089373,0.707901,0.396533,0.395568,0.296044,0.300266,0.218929,0.254307,0.197903,0.174502,0.181516,0.183294,0.165825,0.195308,0.011257,0.006521,0.033284,0.006661,0.010303,0.006018,0.037874,0.003405,0.006043,0.010744,0.020511,0.005583,0.009881,background
0.152319,0.031600,3.191526,0.232325,0.214225,1.526924,0.004742,0.247370,-22.100380,1.226824,-0.245360,0.472561,-0.074558,0.181069,0.101543,0.083265,0.047099,0.114634,0.021737,0.162679,-0.012901,0.011565,0.005014,0.045466,0.010784,0.013628,0.007993,0.030975,0.005075,0.010129,0.012805,0.026902,0.006653,0.016625,0.041399,0.013055,0.074179,0.038653,0.021755,0.307533,0.001703,0.088631,0.463804,0.330307,0.434270,0.252688,0.383444,0.312824,0.270304,0.195405,0.222601,0.188084,0.162276,0.155489,0.182010,0.008201,0.004824,0.025005,0.009453,0.010251,0.006174,0.020997,0.004480,0.007488,0.008791,0.016870,0.004949,0.006392,background
0.153111,0.025459,3.213646,0.228459,0.207179,1.548095,0.004539,0.249653,-22.361440,1.078025,-0.514740,0.525874,-0.046587,0.219953,-0.023254,0.157638,0.246752,0.050933,-0.086764,-0.005912,-0.101647,0.020162,0.008642,0.032462,0.008743,0.012232,0.008027,0.026375,0.004021,0.007577,0.012289,0.026634,0.007217,0.015718,0.045190,0.009801,0.076972,0.033954,0.019420,0.322288,0.001944,0.079731,0.460543,0.400832,0.399759,0.343102,0.304677,0.249930,0.222846,0.223607,0.205457,0.176482,0.188386,0.192124,0.165139,0.017265,0.008485,0.015315,0.006164,0.009897,0.009713,0.018436,0.004737,0.010606,0.009731,0.018202,0.005307,0.005805,background
0.168960,0.028594,3.198214,0.257659,0.227455,1.574182,0.004842,0.299237,-22.542860,1.315379,-0.090861,0.244689,-0.143260,0.263183,0.147579,0.179997,0.168730,-0.007327,-0.064327,0.092059,0.005170,0.009479,0.005502,0.040161,0.015127,0.020095,0.007686,0.023936,0.002522,0.005440,0.018136,0.031541,0.007259,0.019398,0.064629,0.013616,0.098981,0.052087,0.024538,0.444025,0.002849,0.121952,0.670614,0.389587,0.402448,0.398938,0.309744,0.235502,0.268260,0.185750,0.200019,0.180440,0.192468,0.176997,0.194860,0.009313,0.007883,0.028344,0.016470,0.019608,0.005946,0.017422,0.002345,0.006334,0.018217,0.025247,0.008324,0.009192,background
0.117558,0.029074,3.161645,0.209559,0.216131,1.062794,0.005362,0.196999,-23.441523,1.912511,-0.077387,0.343385,0.001890,0.255301,0.111697,0.132676,0.152002,0.091779,0.087448,0.063757,-0.007102,0.012426,0.004393,0.051533,0.011191,0.022215,0.008982,0.040308,0.003199,0.006286,0.016053,0.049779,0.008794,0.023478,0.047649,0.013317,0.086476,0.039788,0.017521,0.390973,0.002021,0.088381,0.758669,0.419564,0.342845,0.264370,0.212016,0.209132,0.159394,0.152935,0.151303,0.172914,0.163768,0.155196,0.151359,0.009975,0.003939,0.027570,0.007799,0.015948,0.007465,0.024432,0.002640,0.005352,0.012036,0.034149,0.008971,0.008152,background
0.162222,0.019047,3.197274,0.252557,0.226277,1.594390,0.004876,0.283100,-22.696002,1.297967,-0.281047,0.160958,-0.213329,0.233584,0.043125,-0.103778,-0.009295,-0.037584,-0.088996,-0.071470,-0.152644,0.016519,0.007564,0.030660,0.009115,0.017550,0.009332,0.019156,0.004787,0.011904,0.014491,0.019282,0.010458,0.015158,0.046496,0.010014,0.100009,0.042832,0.023168,0.361108,0.002059,0.096411,0.608071,0.344881,0.346057,0.287615,0.243249,0.225759,0.218958,0.193430,0.181330,0.181376,0.212695,0.197707,0.203996,0.015815,0.007930,0.025900,0.007527,0.014622,0.008196,0.015188,0.004178,0.014045,0.012176,0.015514,0.014248,0.007250,background
0.167864,0.031983,3.205808,0.239457,0.202441,1.489630,0.006240,0.283426,-22.567501,1.306795,-0.381454,0.112975,-0.277949,0.274786,0.047521,-0.075200,-0.118441,-0.017566,-0.063932,-0.048858,-0.032523,0.011467,0.007190,0.018592,0.015677,0.020762,0.015932,0.018121,0.006290,0.012400,0.011308,0.012802,0.007439,0.015173,0.079781,0.025495,0.102725,0.071182,0.036239,0.493577,0.003047,0.154616,0.762304,0.357550,0.452025,0.295679,0.328201,0.249629,0.276017,0.253813,0.210504,0.189582,0.194028,0.229551,0.220083,0.011508,0.009281,0.017750,0.014471,0.019611,0.021551,0.016303,0.009532,0.017644,0.008544,0.011375,0.010928,0.008524,background
0.193533,0.032023,3.141181,0.270115,0.215419,1.486381,0.007664,0.344282,-23.078642,1.559524,-0.089652,-0.006072,-0.364311,0.304130,0.040247,0.054949,-0.039702,0.010255,0.038751,-0.054372,-0.073178,0.013952,0.007321,0.021884,0.013989,0.020862,0.012747,0.016788,0.004338,0.008454,0.014481,0.016449,0.007193,0.014966,0.138904,0.028136,0.223946,0.121363,0.051322,0.693640,0.004408,0.239858,1.066997,0.482358,0.561606,0.397804,0.431618,0.253390,0.270021,0.258559,0.231469,0.239779,0.257470,0.224571,0.206961,0.017075,0.010314,0.020134,0.016133,0.022527,0.017597,0.013054,0.004518,0.010736,0.016394,0.016705,0.011479,0.008433,background
0.137627,0.028339,3.152389,0.224348,0.203576,1.211785,0.009564,0.241649,-23.043494,1.629686,-0.476479,-0.169211,-0.202135,0.199955,-0.039502,0.027877,-0.046210,0.158542,-0.106007,-0.065689,-0.071687,0.013454,0.008567,0.018291,0.010155,0.019578,0.014723,0.019803,0.007969,0.014460,0.014701,0.017336,0.008702,0.016668,0.078521,0.021779,0.199167,0.073611,0.037987,0.546076,0.004813,0.164270,0.850799,0.360611,0.523192,0.372262,0.380421,0.292772,0.248805,0.246698,0.206616,0.205116,0.205392,0.151558,0.197761,0.015197,0.012392,0.022561,0.009329,0.021041,0.024378,0.023467,0.011669,0.018026,0.012434,0.019618,0.009762,0.009290,background
0.143956,0.033465,3.162080,0.231647,0.203650,1.313128,0.008467,0.269779,-22.654578,1.454627,-0.361717,-0.209950,-0.175309,0.157419,-0.066002,-0.080181,0.017394,0.124110,-0.053380,-0.096797,-0.133586,0.014304,0.008620,0.018617,0.009984,0.010933,0.013067,0.017767,0.007727,0.010702,0.020432,0.019334,0.009723,0.016253,0.061815,0.024093,0.163517,0.067301,0.036459,0.478599,0.004171,0.163191,0.851782,0.465118,0.596157,0.357064,0.414137,0.282921,0.265664,0.218586,0.194893,0.209652,0.236484,0.215115,0.225479,0.019135,0.010350,0.018296,0.012976,0.012213,0.017599,0.021653,0.011667,0.010360,0.018903,0.019253,0.013993,0.008517,background
0.125031,0.042736,3.105526,0.217312,0.204989,1.153809,0.009458,0.219841,-22.552375,1.619242,-0.549888,-0.070044,-0.158743,0.193758,-0.007232,-0.099642,0.044439,0.112389,-0.058124,-0.060633,-0.198952,0.017477,0.012766,0.013860,0.006583,0.011369,0.016340,0.015311,0.006244,0.009215,0.017737,0.024383,0.016784,0.017397,0.048257,0.031379,0.237883,0.054371,0.033595,0.431000,0.005434,0.129967,0.909783,0.498212,0.519403,0.359995,0.466452,0.297700,0.270792,0.257768,0.230092,0.196162,0.220208,0.219521,0.233223,0.016979,0.022110,0.012023,0.007061,0.011579,0.020624,0.014604,0.008361,0.011401,0.017805,0.022820,0.025148,0.009155,background
0.141044,0.033736,3.129153,0.235130,0.217905,1.112182,0.010272,0.242351,-23.406709,1.853036,-0.463651,-0.067072,-0.230224,0.189822,-0.044595,-0.124687,-0.023382,0.127575,-0.095489,-0.196593,-0.279074,0.032074,0.007370,0.016462,0.006339,0.012551,0.018869,0.012860,0.005104,0.005121,0.018136,0.033922,0.017852,0.021751,0.085240,0.033038,0.204850,0.083942,0.040185,0.595861,0.006339,0.195640,1.096698,0.545863,0.520838,0.388910,0.475371,0.299896,0.278012,0.231162,0.216457,0.201459,0.182390,0.298347,0.249595,0.039167,0.012099,0.014738,0.006770,0.013163,0.025681,0.013283,0.006880,0.005901,0.019249,0.027181,0.024412,0.012732,background
0.156467,0.033634,3.054604,0.236541,0.207374,1.110044,0.011614,0.258438,-23.651987,2.046013,-0.381877,-0.220433,-0.186346,0.140028,0.078107,-0.040779,-0.014699,0.055891,-0.159449,-0.067168,-0.155673,0.022778,0.013779,0.021220,0.010703,0.016733,0.011287,0.016140,0.005979,0.008140,0.014810,0.018728,0.011172,0.017981,0.121389,0.029800,0.307046,0.123139,0.048925,0.760881,0.007214,0.252358,1.368740,0.597915,0.645000,0.436870,0.534154,0.357784,0.219611,0.265233,0.230457,0.199229,0.206877,0.217578,0.207689,0.029406,0.021678,0.023986,0.012464,0.016827,0.017200,0.016206,0.008155,0.008348,0.014727,0.016973,0.015136,0.009810,background
0.113361,0.025543,3.109047,0.210272,0.206707,0.827319,0.013541,0.198654,-23.901865,2.106502,-0.044039,-0.364720,-0.333256,0.227876,0.018045,-0.021437,-0.129622,0.128270,-0.049664,-0.067408,-0.104791,0.019599,0.011063,0.015015,0.010923,0.019191,0.017806,0.022226,0.005843,0.010345,0.022435,0.026855,0.010484,0.022122,0.081828,0.020856,0.241527,0.078786,0.042007,0.536030,0.008106,0.176881,1.212685,0.550413,0.622411,0.433285,0.483693,0.300041,0.290493,0.343784,0.222991,0.269208,0.245186,0.276309,0.268491,0.022341,0.020552,0.015503,0.016314,0.023425,0.022938,0.025753,0.014364,0.011469,0.023227,0.026799,0.017288,0.009849,background
0.151802,0.025862,3.106367,0.237373,0.215972,1.048081,0.011400,0.252404,-23.900773,2.295038,-0.675944,-0.052755,0.049372,0.223874,0.143111,-0.155565,-0.106738,0.089436,0.008901,-0.036167,-0.048450,0.011646,0.006848,0.012425,0.009470,0.021674,0.016161,0.024343,0.010474,0.012594,0.017490,0.018534,0.007885,0.016224,0.115264,0.023027,0.236912,0.109386,0.045432,0.688487,0.007390,0.238498,1.062232,0.536014,0.625826,0.368215,0.437312,0.260347,0.285075,0.250887,0.221692,0.216390,0.199540,0.180632,0.187098,0.014623,0.011236,0.011285,0.010778,0.020959,0.023048,0.021352,0.015754,0.014065,0.016185,0.014562,0.011873,0.008941,background
0.140071,0.034834,3.106980,0.240763,0.225850,0.982814,0.008622,0.248861,-23.083201,2.493445,-0.455011,-0.118672,-0.164737,0.134708,0.214004,-0.119602,-0.138470,0.050741,-0.004513,-0.107076,-0.012465,0.011269,0.006854,0.018964,0.016566,0.025427,0.015330,0.022056,0.005849,0.010795,0.022028,0.024665,0.006954,0.016520,0.096070,0.025923,0.164777,0.106754,0.045626,0.592040,0.004309,0.224979,0.873861,0.375854,0.397563,0.285105,0.423947,0.256812,0.237843,0.226147,0.197373,0.203519,0.182097,0.171634,0.186589,0.011881,0.010258,0.015453,0.014531,0.022383,0.018665,0.016932,0.006278,0.011212,0.017318,0.021731,0.009227,0.007256,background
0.136794,0.026923,3.127139,0.233119,0.219722,1.034177,0.009122,0.236226,-23.171735,2.103153,-0.250364,-0.075690,-0.304583,0.215309,0.008837,-0.053264,-0.105454,-0.103623,-0.083585,-0.175977,-0.069424,0.022102,0.008848,0.036414,0.018695,0.026250,0.016164,0.016624,0.005086,0.010670,0.010417,0.014740,0.007227,0.020059,0.087516,0.017826,0.155835,0.092846,0.044355,0.559190,0.003598,0.211062,0.849896,0.442056,0.443590,0.345833,0.358976,0.291250,0.284410,0.250504,0.218583,0.228649,0.200735,0.211310,0.190711,0.024491,0.010703,0.030160,0.015613,0.022337,0.018082,0.012836,0.009585,0.016769,0.009791,0.014364,0.008815,0.009479,background
0.138127,0.029645,3.112332,0.234776,0.218450,1.123041,0.007497,0.256612,-22.849620,1.799132,0.040467,-0.078373,-0.082257,0.166492,-0.071271,-0.136113,-0.213994,-0.078234,-0.158773,-0.108145,-0.142382,0.018288,0.007647,0.026530,0.027141,0.039559,0.018200,0.021624,0.007261,0.009305,0.009584,0.011226,0.004273,0.021622,0.065559,0.020285,0.177625,0.073845,0.037405,0.461141,0.003402,0.168248,0.918791,0.450978,0.570510,0.328923,0.398443,0.229320,0.344492,0.248064,0.237665,0.179275,0.171473,0.169278,0.177130,0.022093,0.011348,0.025056,0.025254,0.032769,0.023649,0.021096,0.012419,0.009831,0.008671,0.008280,0.003168,0.008317,background
0.147289,0.031260,3.199162,0.222180,0.196419,1.419223,0.006988,0.237497,-22.366055,1.195856,-1.009487,-0.010214,0.142827,0.025122,0.132900,-0.162746,-0.034638,0.174897,-0.085522,-0.020345,-0.097354,0.011435,0.007859,0.008988,0.010729,0.016662,0.015701,0.014260,0.010508,0.013858,0.012736,0.011671,0.009355,0.012018,0.054902,0.015767,0.090579,0.055006,0.026389,0.403672,0.002629,0.133982,0.658142,0.531950,0.366907,0.312807,0.402824,0.276894,0.261601,0.246847,0.250965,0.212767,0.190844,0.183107,0.229758,0.011733,0.010810,0.007377,0.011541,0.020734,0.020736,0.010311,0.012823,0.013407,0.010138,0.009379,0.007255,0.006943,background
0.138254,0.037117,3.209101,0.219915,0.203043,1.315353,0.006813,0.236888,-22.279719,1.393137,-0.635589,0.265662,0.402524,0.254897,0.353085,-0.047249,-0.197853,-0.031159,-0.261810,-0.090633,-0.047541,0.011781,0.004432,0.020551,0.016210,0.016910,0.008850,0.021841,0.007558,0.010351,0.017128,0.018663,0.005678,0.015504,0.038173,0.019019,0.075462,0.029294,0.016012,0.299974,0.002392,0.107098,0.539188,0.391972,0.303046,0.267271,0.255574,0.228901,0.279708,0.252139,0.211079,0.251642,0.208136,0.247951,0.220592,0.010075,0.005480,0.015426,0.017775,0.015984,0.010255,0.020499,0.010460,0.012117,0.014119,0.017468,0.009522,0.006877,background
0.128833,0.046319,3.211143,0.215117,0.212528,1.223300,0.004395,0.191501,-21.513807,1.449313,-0.705708,0.182802,0.461011,0.547766,0.508774,-0.064655,-0.319351,0.219020,-0.036642,0.013386,-0.121503,0.006564,0.001997,0.016527,0.013613,0.028630,0.012324,0.027258,0.013260,0.018173,0.015975,0.016469,0.004151,0.013468,0.019978,0.014300,0.048161,0.023074,0.018743,0.215158,0.001175,0.042161,0.389744,0.243864,0.221176,0.183628,0.204173,0.199046,0.195358,0.193391,0.176511,0.191990,0.165227,0.155746,0.139530,0.004338,0.001417,0.011918,0.010890,0.014813,0.009344,0.014340,0.011531,0.014345,0.010250,0.010425,0.003479,0.003723,background
0.108532,0.042410,3.192255,0.203638,0.213772,1.001712,0.004796,0.156755,-21.928252,1.585177,-0.811960,0.302826,0.528758,0.649078,0.697192,0.034484,-0.293513,0.166250,0.061159,-0.003720,-0.012607,0.005772,0.001599,0.023660,0.010145,0.028584,0.011618,0.051676,0.010774,0.015834,0.016208,0.020465,0.002584,0.019237,0.018532,0.011241,0.061475,0.024773,0.018590,0.189903,0.001560,0.029175,0.292021,0.225069,0.198935,0.180443,0.191165,0.159681,0.164101,0.206310,0.162715,0.185775,0.157911,0.136466,0.133536,0.004209,0.001262,0.018503,0.006611,0.015895,0.009293,0.028495,0.010232,0.014624,0.010878,0.011202,0.001999,0.006188,background
0.100093,0.048873,3.189981,0.200567,0.213569,0.928180,0.004669,0.146696,-21.822539,1.670368,-0.624415,0.308708,0.450135,0.649577,0.714448,0.164266,-0.257631,0.053221,0.007405,0.039886,-0.024034,0.007173,0.001812,0.026880,0.010313,0.047598,0.007675,0.043785,0.008598,0.011115,0.017077,0.023276,0.001576,0.021314,0.014052,0.012054,0.058516,0.020141,0.017093,0.146010,0.001566,0.017555,0.284849,0.211772,0.219772,0.177924,0.179549,0.169226,0.157916,0.205877,0.176018,0.179381,0.153328,0.149819,0.129240,0.005338,0.001436,0.019256,0.006914,0.027200,0.006564,0.022911,0.009000,0.008800,0.010766,0.015028,0.001230,0.005476,background
0.115638,0.040085,3.188934,0.214227,0.219208,1.026664,0.005031,0.184495,-22.068144,1.783967,-0.516749,0.304890,0.360498,0.561354,0.617120,0.070256,-0.192011,0.059243,0.011827,-0.078511,-0.086804,0.015478,0.003142,0.024691,0.012160,0.029885,0.007083,0.037250,0.009424,0.011624,0.024663,0.022999,0.003060,0.017382,0.038981,0.011165,0.055286,0.042748,0.024344,0.275836,0.001584,0.088393,0.422359,0.249587,0.216570,0.188637,0.228621,0.186337,0.196423,0.219298,0.188330,0.201910,0.172677,0.160595,0.157235,0.013546,0.003158,0.017310,0.009291,0.018263,0.005783,0.019950,0.008230,0.011821,0.016273,0.012610,0.003193,0.004393,background
0.102340,0.051054,3.153556,0.208098,0.220371,0.941299,0.004663,0.159864,-21.727355,1.752573,-0.338843,0.441426,0.491831,0.632557,0.574915,-0.008445,-0.184795,0.139440,0.014260,-0.012938,-0.055395,0.018856,0.001556,0.034239,0.005899,0.036553,0.006153,0.045009,0.006155,0.009394,0.024101,0.027744,0.002606,0.021271,0.017693,0.013401,0.090536,0.025321,0.018696,0.187607,0.001765,0.044963,0.207825,0.182592,0.201018,0.145033,0.160278,0.151521,0.176938,0.160524,0.153804,0.155033,0.142635,0.147230,0.142970,0.016145,0.001031,0.027270,0.003477,0.022828,0.004283,0.023494,0.004582,0.007282,0.015965,0.016468,0.001994,0.005496,background
0.089976,0.060447,3.151476,0.204771,0.225946,0.798508,0.004745,0.132258,-21.811900,1.913310,-0.152366,0.566957,0.427521,0.555638,0.509462,0.097665,-0.158831,0.027678,0.000559,-0.007828,-0.055137,0.022168,0.001332,0.028768,0.007059,0.047287,0.003842,0.062000,0.003416,0.005290,0.024560,0.034200,0.001428,0.027380,0.021950,0.017365,0.079690,0.031509,0.021294,0.214473,0.001671,0.045190,0.292288,0.225650,0.219686,0.198337,0.167462,0.158700,0.161186,0.168104,0.143315,0.168911,0.153106,0.160811,0.139853,0.019757,0.001091,0.017612,0.004146,0.026011,0.002852,0.034260,0.003298,0.005053,0.018829,0.019655,0.001133,0.007402,background
0.118095,0.064034,3.159241,0.240248,0.238890,0.964635,0.003867,0.223116,-21.831105,1.772954,0.473036,0.397496,0.361450,0.501735,0.320918,0.173324,-0.131861,0.192317,-0.012590,-0.104485,-0.156732,0.019942,0.002633,0.045592,0.005205,0.018866,0.003218,0.043320,0.003627,0.003379,0.057585,0.030567,0.001620,0.026708,0.045335,0.021673,0.074296,0.049750,0.028414,0.322184,0.001388,0.125646,0.297218,0.194546,0.221858,0.184234,0.185209,0.170130,0.154183,0.159751,0.132468,0.175056,0.200181,0.149339,0.130135,0.013386,0.002343,0.029984,0.003182,0.011920,0.001916,0.023391,0.004346,0.002306,0.034252,0.015285,0.001178,0.006498,background
